-0.0001	-0.785	-0.00014	-2.3559	-0.0003	1.571	0.7846
-0.000100000038231559	-0.785000000023977	-0.000140000019096971	-2.35590000011434	-0.000299998722746127	1.57100000059911	0.784599999006485
-0.000100000171196931	-0.785000000109227	-0.000140000086439663	-2.35590000052685	-0.000299994142756574	1.57100000276963	0.784599995761032
-0.000100000506154285	-0.785000000332139	-0.000140000260762934	-2.35590000162915	-0.00029998201619085	1.57100000860747	0.784599988330994
-0.000100001113175793	-0.785000000752376	-0.000140000586474869	-2.35590000375164	-0.000299958879564567	1.57100001992027	0.784599976068294
-0.0001000022112032	-0.785000001567819	-0.000140001210421173	-2.35590000801299	-0.000299913125235896	1.57100004286815	0.784599956652604
-0.000100003622136238	-0.785000002655447	-0.000140002037584546	-2.3559000137924	-0.000299851530258841	1.57100007414469	0.784599933205835
-0.000100005650454777	-0.78500000434424	-0.000140003307001366	-2.35590002305929	-0.000299754150856577	1.57100012475092	0.784599902678804
-0.000100008065387882	-0.785000006464793	-0.000140004888793251	-2.35590003493705	-0.000299630426618483	1.57100018996924	0.784599868103979
-0.000100010989301424	-0.785000009187503	-0.000140006903446734	-2.3559000505126	-0.000299469617577137	1.57100027595453	0.784599828435698
-0.000100014484249802	-0.785000012821645	-0.000140009553549861	-2.35590007207209	-0.000299250237197033	1.57100039598827	0.784599783403775
-0.000100018207316849	-0.785000017146852	-0.000140012662542749	-2.35590009859249	-0.000298983601920234	1.57100054462681	0.784599735571511
-0.000100022159084786	-0.785000022428435	-0.000140016396867093	-2.35590013215831	-0.000298650361580273	1.57100073403626	0.784599684401657
-0.00010002605015864	-0.7850000279762	-0.000140020289414013	-2.35590016795948	-0.000298296634068468	1.57100093655336	0.784599632706045
-0.000100029591048685	-0.785000035059741	-0.000140025094850306	-2.35590021665783	-0.000297824702682217	1.57100121469707	0.784599577976989
-0.000100033131938731	-0.785000042143281	-0.0001400299002866	-2.35590026535617	-0.000297352771295965	1.57100149284078	0.784599523247933
-0.000100035005150692	-0.785000050825872	-0.000140035473524326	-2.35590033050836	-0.000296735429798565	1.57100186876647	0.784599468073756
-0.000100036770756725	-0.785000059611641	-0.000140041096303979	-2.35590039672224	-0.000296108705800912	1.57100225100148	0.784599412870857
-0.000100035946773598	-0.785000069433986	-0.00014004698470525	-2.35590047727943	-0.000295359685163482	1.57100271937679	0.784599359661744
-0.000100034170117601	-0.785000079637673	-0.000140052970824922	-2.35590056311332	-0.000294565673338829	1.57100321944188	0.784599307186116
-0.000100028652209872	-0.785000090411943	-0.000140058720868117	-2.35590066272214	-0.000293658395854561	1.57100380280545	0.784599258288383
-0.000100019718329197	-0.785000101707186	-0.00014006425536023	-2.35590077490824	-0.000292647700461871	1.5710044622252	0.784599212657469
-0.000100010784448523	-0.78500011300243	-0.000140069789852343	-2.35590088709433	-0.000291637005069181	1.57100512164496	0.784599167026555
-9.9997433356893e-05	-0.785000124322134	-0.000140074589339366	-2.35590101087042	-0.000290534680599715	1.57100585138022	0.784599125824305
-9.99754538091828e-05	-0.785000135689616	-0.000140077953088043	-2.35590115728606	-0.0002892533704597	1.5710067184678	0.784599093272883
-9.99534742614727e-05	-0.785000147057099	-0.00014008131683672	-2.3559013037017	-0.000287972060319686	1.57100758555538	0.784599060721462
-9.99285643962778e-05	-0.785000158153347	-0.000140083974315484	-2.35590145587078	-0.000286647039170872	1.5710084874361	0.784599031112589
-9.98876144921647e-05	-0.785000167764905	-0.000140082765797839	-2.3559016395332	-0.000285082751701619	1.57100957976827	0.784599017610703
-9.98466645880516e-05	-0.785000177376464	-0.000140081557280193	-2.35590182319561	-0.000283518464232366	1.57101067210043	0.784599004108816
-9.98057146839385e-05	-0.785000186988023	-0.000140080348762547	-2.35590200685802	-0.000281954176763114	1.5710117644326	0.78459899060693
-9.97399553897423e-05	-0.785000192690437	-0.000140071810473537	-2.35590222925596	-0.000280105959110126	1.57101308861458	0.784599002177289
-9.9673437768565e-05	-0.785000198273363	-0.000140063048141801	-2.35590245283789	-0.000278249062810933	1.57101441988331	0.78459901451401
-9.96069201473877e-05	-0.785000203856289	-0.000140054285810064	-2.35590267641982	-0.000276392166511741	1.57101575115205	0.784599026850731
-9.95146746600709e-05	-0.785000204181119	-0.000140036809902696	-2.35590293336247	-0.000274298777220469	1.57101727886651	0.784599065473367
-9.94154332386995e-05	-0.785000203076165	-0.000140016964595543	-2.35590319937659	-0.000272141080638106	1.57101885999859	0.784599111243682
-9.93161918173281e-05	-0.785000201971211	-0.00013999711928839	-2.3559034653907	-0.000269983384055743	1.57102044113066	0.784599157013997
-9.91816936072136e-05	-0.785000192062997	-0.000139963650370694	-2.35590376914009	-0.000267569499747196	1.5710222380797	0.784599239494748
-9.902389434792e-05	-0.78500017633675	-0.000139921177671582	-2.35590409782855	-0.000264986302151201	1.57102417766116	0.784599346237258
-9.88660950886264e-05	-0.785000160610503	-0.000139878704972471	-2.35590442651701	-0.000262403104555207	1.57102611724262	0.784599452979767
-9.87082958293328e-05	-0.785000144884256	-0.00013983623227336	-2.35590475520547	-0.000259819906959212	1.57102805682408	0.784599559722276
-9.85504965700392e-05	-0.785000129158009	-0.000139793759574248	-2.35590508389393	-0.000257236709363217	1.57102999640554	0.784599666464785
-9.83893486830459e-05	-0.78500011247077	-0.000139749849766532	-2.35590541559417	-0.000254634115589361	1.57103195257428	0.78459977678311
-9.81350768051351e-05	-0.785000069058707	-0.000139665974545917	-2.35590583105085	-0.000251492121902146	1.57103437002839	0.784599986543451
-9.78808049272243e-05	-0.785000025646645	-0.000139582099325302	-2.35590624650754	-0.000248350128214931	1.5710367874825	0.784600196303792
-9.76265330493135e-05	-0.784999982234583	-0.000139498224104687	-2.35590666196422	-0.000245208134527716	1.57103920493661	0.784600406064133
-9.73722611714027e-05	-0.784999938822521	-0.000139414348884072	-2.35590707742091	-0.000242066140840501	1.57104162239072	0.784600615824473
-9.71179892934919e-05	-0.784999895410459	-0.000139330473663458	-2.35590749287759	-0.000238924147153286	1.57104403984483	0.784600825584814
-9.6805532475731e-05	-0.784999833365488	-0.000139219127180959	-2.35590795307477	-0.000235512484963201	1.57104669146947	0.784601099386733
-9.64267572718083e-05	-0.784999750082987	-0.000139076469335785	-2.35590846426655	-0.000231793458359657	1.57104960999842	0.784601446182353
-9.60479820678856e-05	-0.784999666800485	-0.000138933811490611	-2.35590897545833	-0.000228074431756114	1.57105252852738	0.784601792977973
-9.56692068639628e-05	-0.784999583517984	-0.000138791153645436	-2.35590948665011	-0.00022435540515257	1.57105544705633	0.784602139773593
-9.52904316600401e-05	-0.784999500235483	-0.000138648495800262	-2.35590999784188	-0.000220636378549027	1.57105836558528	0.784602486569213
-9.49116564561174e-05	-0.784999416952981	-0.000138505837955088	-2.35591050903366	-0.000216917351945484	1.57106128411424	0.784602833364833
-9.43934346000655e-05	-0.784999285349216	-0.000138292070718082	-2.35591111548391	-0.000212663785266663	1.57106467449285	0.784603338180145
-9.38597121646361e-05	-0.784999148374168	-0.000138070399119404	-2.35591173252289	-0.000208350800303209	1.57106811732122	0.784603860560574
-9.33259897292066e-05	-0.784999011399119	-0.000137848727520725	-2.35591234956186	-0.000204037815339754	1.57107156014959	0.784604382941003
-9.27922672937771e-05	-0.78499887442407	-0.000137627055922046	-2.35591296660083	-0.0001997248303763	1.57107500297796	0.784604905321432
-9.22585448583476e-05	-0.784998737449021	-0.000137405384323367	-2.3559135836398	-0.000195411845412846	1.57107844580632	0.784605427701861
-9.16624597851734e-05	-0.784998577516605	-0.000137149812245042	-2.35591423967492	-0.000190895831713612	1.5710820712667	0.784606022740972
-9.09412301594408e-05	-0.784998371515106	-0.000136826211287403	-2.35591497396452	-0.000185972395538126	1.57108606321896	0.784606763585948
-9.02200005337081e-05	-0.784998165513608	-0.000136502610329764	-2.35591570825412	-0.00018104895936264	1.57109005517122	0.784607504430923
